調査日,医療機関名,病院URL,緯度,経度,外来_平日,外来_土日,入院,救急
2020-03-09,中村病院,http://www.nakamurahospi.jp/,35.5549,139.3568,通常,通常,一部制約あり,なし
2020-03-09,医療法人財団青山会　福井記念病院,http://www.bmk.or.jp/fukui/,35.2033,139.6449,通常,通常,通常,なし
2020-03-09,平塚市民病院,https://www.hiratsuka-city-hospital.jp/,35.3366,139.3253,通常,通常,通常,通常
2020-03-09,慈誠会病院,https://www.jiseikai.com/,35.5297,139.4344,通常,通常,通常,通常
2020-03-09,医療法人芳生会　保土ヶ谷病院,https://www.hodogaya-hp.jp/,35.4866,139.5522,通常,通常,通常,なし
2020-03-09,医療法人沖縄徳洲会　葉山ハートセンター,https://www.tokushukai.or.jp/introduction/facility/hp-hayama,35.2577,139.582,通常,通常,通常,通常
2020-03-09,医療法人徳洲会　　茅ヶ崎徳洲会病院,https://www.chigasakitokushukai.jp/,35.331,139.4127,通常,通常,通常,通常
2020-03-09,医療法人社団慶神会　武田病院,http://www.takeda-hp.jp/,35.6171,139.5731,通常,通常,通常,なし
2020-03-09,医療法人佐藤病院,http://www.satohospital.com/,35.4358,139.6147,通常,通常,通常,通常
2020-03-09,医療法人社団晃進会　たま日吉台病院,https://tamahiyoshi.or.jp/,35.5866,139.5262,通常,一部制約あり,通常,一部制約あり
2020-03-09,医療法人同愛会　小澤病院,https://www.ozawa-hospital.com/,35.2519,139.1589,通常,通常,通常,通常
2020-03-09,社会福祉法人恩賜財団済生会支部神奈川県済生会　東神奈川リハビリテーション病院,http://higashikanagawa.saiseikai.or.jp/,35.4806,139.6307,通常,なし,通常,なし
2020-03-09,総合相模更生病院,http://www.sagami-kouseibyouin.or.jp/,35.581,139.3727,通常,通常,通常,通常
2020-03-09,新横浜こころのホスピタル,http://kyourinkai.com/kokoro/index.html,35.5054,139.6105,通常,なし,通常,なし
2020-03-09,総合川崎臨港病院,http://rinko.or.jp/,35.5262,139.7173,通常,通常,通常,通常
2020-03-09,医療法人社団いしずえ　湘南敬愛病院,http://shounankeiai-hp.jp/,35.3878,139.458,通常,通常,通常,なし
2020-03-09,港北病院,http://www.fnet.jp/kouhoku-hospital/,35.491,139.5552,通常,通常,通常,なし
2020-03-09,医療法人社団恵生会　上白根病院,http://www.med-keiseikai.or.jp/kami/,35.4942,139.5347,通常,通常,通常,通常
2020-03-09,医療法人社団正拓会　湘南太平台病院,https://shonan-taiheidai.or.jp/,35.3347,139.4676,一部制約あり,一部制約あり,通常,なし
2020-03-09,横浜いずみ台病院,http://izumidai.net/,35.4357,139.498,通常,通常,通常,なし
2020-03-09,医療法人社団若葉会　つづき病院,http://www.e-wakaba.jp/facilities/,35.5386,139.5484,通常,通常,通常,なし
2020-03-09,愛川北部病院,http://hokubu.or.jp/hp/,35.5303,139.3219,通常,通常,通常,通常
2020-03-09,横浜ほうゆう病院,http://www.hoyukai.org/yokohama-hoyu/,35.4786,139.5104,通常,なし,なし,なし
2020-03-09,東條ウイメンズホスピタル,https://www.tojowomens.com/,35.3953,139.5664,通常,通常,通常,通常
2020-03-09,藤沢脳神経外科病院,http://www.fujisawanougeka.jp/,35.3203,139.4862,通常,通常,通常,通常
2020-03-09,生麦病院,http://www.namamugi-hp.jp/,35.4928,139.6669,通常,通常,通常,なし
2020-03-09,恒春会馬嶋病院,http://majima-hospital.or.jp/,35.5244,139.6939,通常,通常,通常,なし
2020-03-09,独立行政法人　地域医療機能推進機構　横浜保土ケ谷中央病院,https://hodogaya.jcho.go.jp/,35.4727,139.5835,通常,なし,通常,通常
2020-03-09,医療法人社団朋友会　けやきの森病院,https://www.keyakinomori.jp/,35.3851,139.3829,通常,通常,通常,通常
2020-03-09,さがみ生協病院,http://www.sagami-seikyou-hospital.com/,35.5283,139.4293,通常,通常,通常,なし
2020-03-09,医療法人社団成仁会　長田病院,http://www.osadahp.jp/,35.3995,139.5717,一部制約あり,一部制約あり,通常,通常
2020-03-09,医療法人徳洲会　　湘南藤沢徳洲会病院,https://fujisawatokushukai.jp/,35.3412,139.4446,通常,通常,通常,通常
2020-03-09,一般財団法人同友会　藤沢湘南台病院,http://www.fj-shonandai.jp/,35.417,139.4702,通常,通常,通常,通常
2020-03-09,川崎市立多摩病院,http://marianna-tama.jp/,35.6198,139.5725,通常,通常,通常,通常
2020-03-09,医療法人社団青葉会　牧野リハビリテーション病院,https://makino-reha.jp/,35.5058,139.5711,通常,なし,通常,なし
2020-03-09,医療法人社団健育会　湘南慶育病院,https://keiiku.gr.jp/,35.3908,139.4313,通常,通常,通常,通常
2020-03-09,秦野赤十字病院,http://hadano-jrc.jp/,35.3608,139.2294,通常,なし,通常,通常
2020-03-09,医療法人社団三成会　新百合ヶ丘総合病院,http://www.shinyuri-hospital.com/,35.6038,139.4991,通常,通常,通常,通常
2020-03-09,医療法人社団増田厚生会清川遠寿病院,http://kiyokawa-enjyu.com/,35.49,139.2734,停止,停止,一部制約あり,なし
2020-03-09,公益財団法人積善会　日向台病院,http://www.hinatadai.com/,35.4592,139.5565,通常,通常,通常,通常
2020-03-09,神奈川県立がんセンター,http://kcch.kanagawa-pho.jp/,35.4682,139.5262,通常,なし,通常,なし
2020-03-09,渕野辺総合病院,http://www.sowa.or.jp/fuchinobe/,35.5716,139.3921,通常,通常,通常,通常
2020-03-09,鴨居病院,https://kamoibyouin.or.jp/,35.5053,139.5632,通常,通常,通常,通常
2020-03-09,医療法人社団総生会　麻生総合病院,https://www.souseikai.net/general,35.5858,139.4966,通常,通常,通常,通常
2020-03-09,仁恵病院,http://www.jinkei-hp.com/guide.html,35.489,139.6536,通常,通常,通常,なし
2020-03-09,総合新川橋病院,https://shinkawabashi.or.jp/,35.5269,139.7031,通常,通常,通常,通常
2020-03-09,クローバーホスピタル,http://cloverhospital.jp/hospital/,35.3314,139.4881,通常,通常,通常,なし
2020-03-09,一般財団法人生活保健協会　湯河原中央温泉病院,http://www.yugawara-hp.com/,35.1513,139.112,通常,なし,通常,なし
2020-03-09,医療法人社団総生会　麻生リハビリ総合病院,https://www.souseikai.net/rehabilitation,35.5845,139.4972,通常,通常,通常,なし
2020-03-09,秦野厚生病院,http://www.hatanokousei.jp/,35.3701,139.272,通常,なし,通常,なし
2020-03-09,関東労災病院,https://www.kantoh.johas.go.jp/,35.5685,139.6568,通常,通常,通常,通常
2020-03-09,独立行政法人国立病院機構神奈川病院,http://kanagawa-hosp.jp/,35.3867,139.2301,通常,通常,通常,通常
2020-03-09,医療法人沖縄徳洲会　日野病院,https://www.tokushukai.or.jp/introduction/facility/hp-hino,35.3985,139.5795,通常,通常,通常,なし
2020-03-09,晃友脳神経外科眼科病院,https://koyu.or.jp/noge/,35.5749,139.323,通常,通常,通常,通常
2020-03-09,医療法人興生会　相模台病院,https://www.sagamidai.com/,35.5069,139.4281,通常,通常,通常,通常
2020-03-09,柿生記念病院,http://www.kakiokinenhp.com/,35.587,139.4964,通常,通常,通常,なし
2020-03-09,大和市立病院,https://www.yamatocity-mh.jp/,35.4868,139.4592,通常,通常,通常,通常
2020-03-09,相模原中央病院,http://sagamihara-chuo-hospital.jp/,35.5684,139.3731,一部制約あり,一部制約あり,停止,停止
2020-03-09,医療法人湘和会　湘南記念病院,http://www.syonankinenhp.or.jp/,35.3295,139.5172,一部制約あり,一部制約あり,一部制約あり,通常
2020-03-09,医療法人社団元気会　横浜病院,http://genkikaiyokohama.jp/index.html,35.5018,139.542,通常,通常,通常,なし
2020-03-09,医療法人愛生会　三ツ境病院,http://www.mitu.or.jp/,35.4652,139.5022,通常,通常,通常,なし
2020-03-09,小田原市立病院,http://www.city.odawara.kanagawa.jp/hospital/,35.2678,139.1515,通常,なし,通常,通常
2020-03-09,神奈川リハビリテーション病院,https://www.kanariha-hp.kanagawa-rehab.or.jp/,35.4402,139.2962,通常,なし,通常,なし
2020-03-09,医療法人社団のう救会　脳神経外科東横浜病院,https://noukyukai.or.jp/,35.4862,139.588,通常,通常,通常,通常
2020-03-09,医療法人新光会　生田病院,http://www.ikuta-hp.jp/,35.6057,139.5253,通常,通常,通常,なし
2020-03-09,東海大学医学部付属病院,https://www.fuzoku-hosp.tokai.ac.jp/,35.4068,139.3152,通常,通常,通常,通常
2020-03-09,横浜市立みなと赤十字病院,http://www.yokohama.jrc.or.jp/,35.4366,139.664,通常,通常,通常,通常
2020-03-09,あさひの丘病院,http://www.seisinkai.jp/index.html,35.4928,139.507,通常,通常,通常,なし
2020-03-09,森山病院,https://moriyama-hp.yokohama/,35.503,139.6909,停止,なし,通常,なし
2020-03-09,三浦市立病院,http://www.city.miura.kanagawa.jp/byouin/,35.1448,139.6276,通常,なし,通常,通常
2020-03-09,医療法人社団博奉会　相模ケ丘病院,http://www.hakuhou-kai.or.jp/,35.5207,139.3861,通常,通常,通常,なし
2020-03-09,藤沢御所見病院,http://www.goshomi.jp/,35.3943,139.4086,通常,通常,通常,通常
2020-03-09,梨本病院,公式HP無し,35.5579,139.3791,通常,通常,なし,なし
2020-03-09,医療法人藤誠会　佐藤病院,https://www.sato-hsp.jp/,35.3262,139.1534,通常,通常,通常,通常
2020-03-09,医療法人社団景翠会　金沢病院,http://www.keisuikai.or.jp/,35.3372,139.6253,通常,通常,通常,通常
2020-03-09,広瀬病院,http://www.hirose-hospital.com/,35.5941,139.3004,通常,通常,通常,通常
2020-03-09,重症心身障害児（者）施設横浜療育医療センター,http://www.jyuuairyouikukai.or.jp/yokoryo/home.html,35.4558,139.5643,通常,なし,通常,通常
2020-03-09,徳田病院,http://www.tokuda-hospital.jp/outpatient/section.html?utm_source=google&utm_medium=cpc&utm_campaign=adwords,35.5149,139.6722,通常,通常,通常,通常
2020-03-09,医療法人社団 新東京石心会　さいわい鶴見病院,https://tsurumihp.jp/,35.5106,139.6752,通常,通常,通常,通常
2020-03-09,あおばウィメンズ　ホスピタル,https://www.aobahospital.com/,35.5496,139.5174,通常,通常,通常,なし
2020-03-09,医療法人社団慶友会　第一病院,https://www.daiichi-hosp.jp/,35.5227,139.6977,通常,通常,通常,通常
2020-03-09,大口東総合病院,http://www.jikei-o.or.jp/oguchi-higashi/,35.4924,139.648,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-09,医療法人社団美里会　瀬谷ふたつ橋病院,https://misatokai.jp/,35.4669,139.4936,通常,通常,通常,通常
2020-03-09,独立行政法人国立病院機構横浜医療センター,https://yokohama.hosp.go.jp/,35.3797,139.5059,通常,通常,通常,通常
2020-03-09,独立行政法人　地域医療機能推進機構　横浜中央病院 　,https://yokohama.jcho.go.jp/,35.4409,139.6438,通常,通常,通常,通常
2020-03-09,医療法人社団さがみ野中央病院,https://www.fureai-g.or.jp/sagamino/,35.4707,139.4338,通常,通常,通常,通常
2020-03-09,医療法人社団明芳会　　北小田原病院,http://www.ims.gr.jp/kitaodawara/,35.3308,139.0601,通常,通常,通常,なし
2020-03-09,医療法人社団輔仁会　片倉病院,https://katakura.or.jp/,35.5868,139.6192,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-09,医療法人陽風会　高台病院,http://youfuukai.or.jp/,35.3499,139.1128,通常,通常,通常,なし
2020-03-09,医療法人社団育成会　鹿島田病院,https://www.kashimada-h.com/,35.5528,139.6754,通常,通常,通常,なし
2020-03-09,医療法人長谷川会　湘南ホスピタル,https://www.shohos.org/,35.333,139.4442,通常,通常,通常,なし
2020-03-09,医療法人社団仁和会　さがみ仁和会病院,http://www.jinwakai.com/,35.5773,139.3779,通常,通常,通常,通常
2020-03-09,神奈川県立循環器呼吸器病センター,http://junko.kanagawa-pho.jp/,35.3612,139.6321,通常,なし,一部制約あり,通常
2020-03-09,医療法人社団善仁会　横浜第一病院,https://www.zenjinkai-group.jp/zenjinkai/hospital/yokohama/,35.4613,139.6228,通常,通常,通常,なし
2020-03-09,社会医療法人ジャパンメディカルアライアンス　座間総合病院,https://zama.jinai.jp/,35.4942,139.4007,通常,通常,通常,通常
2020-03-09,医療法人社団青葉会　牧野記念病院,https://makino-hp.jp/,35.5077,139.5702,通常,通常,通常,通常
2020-03-09,医療法人花咲会　　かわさき記念病院,https://kkh.ne.jp/,35.5931,139.5306,通常,通常,通常,なし
2020-03-09,宗教法人野村病院,http://nomura-byoin.jp/,35.4379,139.6272,通常,通常,通常,なし
2020-03-09,川崎市立川崎病院,http://www.city.kawasaki.jp/32/cmsfiles/contents/0000037/37856/kawasaki/index.html,35.5267,139.7059,通常,なし,通常,通常
2020-03-09,市ヶ尾病院,https://ichigaohp.jp/,35.548,139.54,通常,通常,通常,なし
2020-03-09,公益財団法人積善会　曽我病院,https://www.soga-hp.com/,35.303,139.1812,通常,通常,通常,通常
2020-03-09,鶴見大学歯学部　附属病院,https://www.tsurumi-u.ac.jp/site/dental-hospital/,35.5056,139.6743,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-09,国家公務員共済組合　連合会平塚共済病院,https://www.kkr.hiratsuka.kanagawa.jp/,35.338,139.338,通常,通常,通常,通常
2020-03-09,湘南さくら病院,https://www.fureai-g.or.jp/sakura/,35.3657,139.4112,通常,なし,通常,なし
2020-03-09,医療法人社団三井会　伊勢原日向病院,https://i-hp.net/,35.4302,139.2915,通常,一部制約あり,通常,なし
2020-03-09,藤沢市民病院,https://www.city.fujisawa.kanagawa.jp/hospital/,35.3507,139.482,通常,なし,通常,一部制約あり
2020-03-09,独立行政法人国立病院機構久里浜医療センター,https://kurihama.hosp.go.jp/,35.2118,139.7033,通常,なし,通常,なし
2020-03-09,丘整形外科病院,http://orange.zero.jp/okahp.sky/,35.5143,139.4047,通常,通常,通常,通常
2020-03-09,医療法人社団早雲会　相模湖病院,https://sounkai.com/sagamiko_hp/,35.5923,139.2042,一部制約あり,なし,一部制約あり,なし
2020-03-09,社会福祉法人親善福祉協会　国際親善総合病院,https://shinzen.jp/,35.4256,139.51,通常,通常,通常,通常
2020-03-09,医療法人社団昌栄会　相模大野病院,https://sagamiono-hospital.com/,35.5315,139.4388,一部制約あり,一部制約あり,通常,なし
2020-03-09,鎌倉リハビリテーション聖テレジア病院,http://www.st-therese-hp.jp/,35.3081,139.5009,一部制約あり,なし,一部制約あり,なし
2020-03-09,医療法人社団緑成会　横浜総合病院,https://yokoso.or.jp/,35.5702,139.5268,通常,通常,通常,通常
2020-03-09,虎の門病院分院,https://www.toranomon.gr.jp/kajigaya/,35.5897,139.5997,通常,通常,通常,通常
2020-03-09,横浜医療福祉センター港南,http://10ai-konan.jp/index.html,35.3719,139.5734,通常,通常,通常,なし
2020-03-09,医療法人横浜柏堤会　戸塚共立第２病院,https://www.tk2-hospital.com/,35.4053,139.5378,通常,通常,通常,通常
2020-03-09,横須賀市立うわまち病院,https://www.jadecomhp-uwamachi.jp/,35.2718,139.6683,通常,通常,通常,通常
2020-03-09,公益財団法人積善会　日向台病院,http://www.hinatadai.com/,35.4592,139.5565,通常,通常,通常,通常
2020-03-09,大内病院,http://oouchi-hp.com/,35.3133,139.116,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-09,昭和大学横浜市北部病院,http://www.showa-u.ac.jp/SUHY/index.html,35.5466,139.57,通常,通常,通常,通常
2020-03-09,公立大学法人　横浜市立大学附属病院,https://www.yokohama-cu.ac.jp/fukuhp/,35.3434,139.6512,通常,なし,通常,通常
2020-03-09,医療法人邦友会　小田原循環器病院,http://ojh.or.jp/,35.2883,139.1762,通常,通常,通常,通常
2020-03-09,一般財団法人育生会　横浜病院,http://ikuseikai-yokohama.com/,35.4406,139.5763,通常,通常,通常,なし
2020-03-09,横浜丘の上病院,http://okanouehospital.com/,35.4262,139.5722,通常,通常,通常,通常
2020-03-09,聖マリアンナ医科大学病院,https://www.marianna-u.ac.jp/hospital/,35.6007,139.5488,通常,通常,通常,通常
